,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,month,day,hour
1796,2,0,0,2,18.86,22.725,82,6.0032,159,5,5,18
1797,2,0,0,2,18.86,22.725,84,7.0015,178,5,5,19
1798,2,0,0,2,18.86,22.725,82,0.0,121,5,5,20
1799,2,0,0,2,18.86,22.725,82,0.0,105,5,5,21
1800,2,0,0,2,18.86,22.725,82,0.0,100,5,5,22
1801,2,0,0,1,18.86,22.725,77,12.998,146,5,5,23
1802,2,0,1,1,18.86,22.725,72,8.9981,177,5,5,0
1803,2,0,1,1,18.86,22.725,72,8.9981,114,5,5,1
1804,2,0,1,2,18.04,21.97,77,15.0013,35,5,5,2
1805,2,0,1,1,18.04,21.97,77,8.9981,16,5,5,3
1806,2,0,1,1,18.04,21.97,77,11.0014,17,5,5,4
1807,2,0,1,2,18.04,21.97,77,8.9981,20,5,5,5
1808,2,0,1,1,18.04,21.97,88,7.0015,62,5,5,6
1809,2,0,1,2,18.86,22.725,82,22.0028,209,5,5,7
1810,2,0,1,2,19.68,23.485,77,15.0013,371,5,5,8
1811,2,0,1,2,20.5,24.24,77,19.0012,172,5,5,9
1812,2,0,1,2,22.14,25.76,77,15.0013,108,5,5,10
1813,2,0,1,1,23.78,27.275,73,19.9995,130,5,5,11
1814,2,0,1,1,25.42,30.305,69,15.0013,187,5,5,12
1815,2,0,1,2,25.42,30.305,69,12.998,170,5,5,13
1816,2,0,1,1,26.24,30.305,69,15.0013,181,5,5,14
1817,2,0,1,1,27.06,31.06,61,12.998,155,5,5,15
1818,2,0,1,1,27.06,31.06,61,15.0013,269,5,5,16
1819,2,0,1,1,27.06,31.06,65,12.998,537,5,5,17
1820,2,0,1,2,26.24,30.305,65,12.998,518,5,5,18
1821,2,0,1,2,25.42,30.305,69,8.9981,314,5,5,19
1822,2,0,1,2,25.42,30.305,69,8.9981,218,5,5,20
1823,2,0,1,2,24.6,29.545,73,7.0015,232,5,5,21
1824,2,0,1,2,24.6,29.545,73,0.0,125,5,5,22
1825,2,0,1,2,22.96,26.515,83,12.998,64,5,5,23
1826,2,0,1,2,22.96,26.515,83,15.0013,16,5,5,0
1827,2,0,1,2,22.96,26.515,78,16.9979,14,5,5,1
1828,2,0,1,2,22.96,26.515,78,16.9979,5,5,5,2
1829,2,0,1,1,22.14,25.76,83,19.0012,2,5,5,3
1830,2,0,1,1,21.32,25.0,88,15.0013,4,5,5,4
1831,2,0,1,1,21.32,25.0,88,8.9981,14,5,5,5
1832,2,0,1,2,21.32,25.0,94,11.0014,109,5,5,6
1833,2,0,1,2,22.14,25.76,88,15.0013,265,5,5,7
1834,2,0,1,2,22.96,26.515,83,19.0012,459,5,5,8
1835,2,0,1,2,24.6,28.79,78,23.9994,186,5,5,9
1836,2,0,1,2,26.24,30.305,69,23.9994,127,5,5,10
1837,2,0,1,2,27.06,31.06,65,22.0028,140,5,5,11
1838,2,0,1,2,27.88,31.82,61,32.9975,217,5,5,12
1839,2,0,1,2,28.7,32.575,58,40.9973,194,5,5,13
1840,2,0,1,2,28.7,32.575,58,35.0008,158,5,5,14
1841,2,0,1,2,28.7,32.575,58,30.0026,154,5,5,15
1842,2,0,1,1,29.52,33.335,54,31.0009,271,5,5,16
1843,2,0,1,1,28.7,32.575,54,31.0009,517,5,5,17
1844,2,0,1,1,28.7,32.575,48,27.9993,544,5,5,18
1845,2,0,1,1,27.88,31.82,57,23.9994,365,5,5,19
1846,2,0,1,1,27.06,31.06,61,12.998,290,5,5,20
1847,2,0,1,2,26.24,31.06,61,30.0026,225,5,5,21
1848,2,0,1,2,23.78,27.275,60,26.0027,113,5,5,22
1849,2,0,1,2,22.96,26.515,68,22.0028,62,5,5,23
1850,2,0,1,3,21.32,25.0,77,11.0014,27,5,5,0
1851,2,0,1,3,20.5,24.24,82,19.0012,7,5,5,1
1852,2,0,1,3,20.5,24.24,82,19.0012,4,5,5,2
1853,2,0,1,3,17.22,21.21,88,35.0008,1,5,5,3
1854,2,0,1,3,15.58,19.695,94,22.0028,3,5,5,4
1855,2,0,1,3,14.76,16.665,87,22.0028,9,5,5,5
1856,2,0,1,3,13.94,15.15,93,26.0027,21,5,5,6
1857,2,0,1,3,13.94,15.15,93,23.9994,52,5,5,7
1858,2,0,1,3,13.94,15.15,93,26.0027,79,5,5,8
1859,2,0,1,3,13.94,15.15,93,23.9994,40,5,5,9
1860,2,0,1,2,13.94,15.91,93,19.0012,31,5,5,10
1861,2,0,1,1,16.4,20.455,82,22.0028,72,5,5,11
1862,2,0,1,2,18.04,21.97,62,23.9994,124,5,5,12
1863,2,0,1,2,18.86,22.725,59,30.0026,143,5,5,13
1864,2,0,1,1,20.5,24.24,51,26.0027,107,5,5,14
1865,2,0,1,1,19.68,23.485,51,27.9993,129,5,5,15
1866,2,0,1,1,20.5,24.24,45,31.0009,195,5,5,16
1867,2,0,1,1,16.4,20.455,71,16.9979,410,5,5,17
1868,2,0,1,1,17.22,21.21,67,16.9979,396,5,5,18
1869,2,0,1,1,17.22,21.21,58,23.9994,296,5,5,19
1870,2,0,1,1,16.4,20.455,62,22.0028,191,5,5,20
1871,2,0,1,1,16.4,20.455,62,11.0014,150,5,5,21
1872,2,0,1,1,15.58,19.695,62,15.0013,89,5,5,22
1873,2,0,1,1,14.76,17.425,62,15.0013,57,5,5,23
1874,2,0,1,1,14.76,17.425,66,12.998,27,5,5,0
1875,2,0,1,1,13.94,16.665,71,12.998,10,5,5,1
1876,2,0,1,1,13.94,15.91,66,15.0013,5,5,5,2
1877,2,0,1,1,13.94,15.91,66,16.9979,4,5,5,3
1878,2,0,1,1,13.94,15.91,66,16.9979,7,5,5,4
1879,2,0,1,1,13.94,15.91,66,16.9979,30,5,5,5
1880,2,0,1,1,13.94,15.91,66,16.9979,89,5,5,6
1881,2,0,1,1,15.58,19.695,58,16.9979,271,5,5,7
1882,2,0,1,1,17.22,21.21,50,16.9979,440,5,5,8
1883,2,0,1,1,18.86,22.725,44,19.0012,184,5,5,9
1884,2,0,1,1,20.5,24.24,39,19.0012,128,5,5,10
1885,2,0,1,1,21.32,25.0,36,30.0026,148,5,5,11
1886,2,0,1,1,21.32,25.0,34,23.9994,196,5,5,12
1887,2,0,1,1,22.14,25.76,30,39.0007,192,5,5,13
1888,2,0,1,1,22.14,25.76,28,30.0026,154,5,5,14
1889,2,0,1,1,22.96,26.515,26,32.9975,147,5,5,15
1890,2,0,1,1,23.78,27.275,24,27.9993,269,5,5,16
1891,2,0,1,1,22.96,26.515,26,26.0027,533,5,5,17
1892,2,0,1,1,22.96,26.515,26,19.0012,520,5,5,18
1893,2,0,1,1,22.14,25.76,28,15.0013,361,5,5,19
1894,2,0,1,1,20.5,24.24,34,11.0014,258,5,5,20
1895,2,0,1,1,20.5,24.24,36,12.998,180,5,5,21
1896,2,0,1,1,19.68,23.485,39,12.998,165,5,5,22
1897,2,0,1,1,18.86,22.725,41,12.998,115,5,5,23
1898,2,0,1,1,18.04,21.97,44,11.0014,56,5,5,0
1899,2,0,1,1,16.4,20.455,62,11.0014,32,5,5,1
1900,2,0,1,1,15.58,19.695,62,7.0015,16,5,5,2
1901,2,0,1,1,14.76,18.18,71,7.0015,9,5,5,3
1902,2,0,1,1,14.76,18.18,71,7.0015,1,5,5,4
1903,2,0,1,1,13.94,17.425,81,7.0015,16,5,5,5
1904,2,0,1,1,14.76,18.18,81,6.0032,82,5,5,6
1905,2,0,1,1,16.4,20.455,82,0.0,222,5,5,7
1906,2,0,1,1,17.22,21.21,77,16.9979,450,5,5,8
1907,2,0,1,1,18.86,22.725,67,19.0012,188,5,5,9
1908,2,0,1,2,22.14,25.76,49,22.0028,127,5,5,10
1909,2,0,1,2,22.14,25.76,49,22.0028,165,5,5,11
1910,2,0,1,1,22.96,26.515,49,23.9994,246,5,5,12
1911,2,0,1,1,23.78,27.275,40,22.0028,253,5,5,13
1912,2,0,1,1,24.6,31.06,40,30.0026,213,5,5,14
1913,2,0,1,1,24.6,31.06,38,26.0027,260,5,5,15
1914,2,0,1,1,24.6,31.06,40,16.9979,344,5,5,16
1915,2,0,1,1,23.78,27.275,40,23.9994,553,5,5,17
1916,2,0,1,3,22.14,25.76,52,23.9994,470,5,5,18
1917,2,0,1,3,22.14,25.76,52,23.9994,292,5,5,19
1918,2,0,1,1,21.32,25.0,48,7.0015,190,5,5,20
1919,2,0,1,1,19.68,23.485,67,8.9981,152,5,5,21
1920,2,0,1,1,18.86,22.725,72,15.0013,151,5,5,22
1921,2,0,1,1,18.04,21.97,82,8.9981,120,5,5,23
1922,2,0,0,1,17.22,21.21,82,8.9981,86,5,5,0
1923,2,0,0,1,17.22,21.21,82,7.0015,58,5,5,1
1924,2,0,0,1,17.22,21.21,82,6.0032,52,5,5,2
1925,2,0,0,1,17.22,21.21,77,6.0032,18,5,5,3
1926,2,0,0,1,16.4,20.455,82,7.0015,5,5,5,4
1927,2,0,0,1,18.86,22.725,59,8.9981,7,5,5,5
1928,2,0,0,1,17.22,21.21,77,6.0032,13,5,5,6
1929,2,0,0,1,19.68,23.485,59,0.0,40,5,5,7
1930,2,0,0,1,21.32,25.0,52,12.998,115,5,5,8
1931,2,0,0,1,22.14,25.76,49,19.0012,218,5,5,9
1932,2,0,0,1,22.96,26.515,49,19.9995,298,5,5,10
1933,2,0,0,1,22.96,26.515,43,0.0,347,5,5,11
1934,2,0,0,1,24.6,31.06,40,12.998,373,5,5,12
1935,2,0,0,1,24.6,31.06,35,19.0012,436,5,5,13
1936,2,0,0,3,24.6,31.06,35,11.0014,378,5,5,14
1937,2,0,0,1,24.6,31.06,38,16.9979,378,5,5,15
1938,2,0,0,1,24.6,31.06,38,12.998,342,5,5,16
1939,2,0,0,1,23.78,27.275,40,15.0013,354,5,5,17
1940,2,0,0,1,23.78,27.275,37,11.0014,289,5,5,18
1941,2,0,0,1,22.96,26.515,43,12.998,267,5,5,19
1942,2,0,0,1,22.96,26.515,43,8.9981,219,5,5,20
1943,2,0,0,1,22.14,25.76,49,15.0013,182,5,5,21
1944,2,0,0,1,22.14,25.76,49,12.998,120,5,5,22
1945,2,0,0,1,20.5,24.24,59,7.0015,119,5,5,23
1946,2,0,0,2,20.5,24.24,59,7.0015,100,5,5,0
1947,2,0,0,2,21.32,25.0,55,0.0,64,5,5,1
1948,2,0,0,1,19.68,23.485,63,0.0,59,5,5,2
1949,2,0,0,1,18.86,22.725,72,6.0032,31,5,5,3
1950,2,0,0,1,17.22,21.21,82,0.0,10,5,5,4
1951,2,0,0,2,18.04,21.97,77,0.0,5,5,5,5
1952,2,0,0,2,18.04,21.97,82,0.0,6,5,5,6
1953,2,0,0,2,18.86,22.725,82,0.0,23,5,5,7
1954,2,0,0,1,21.32,25.0,63,8.9981,86,5,5,8
1955,2,0,0,1,22.96,26.515,52,15.0013,160,5,5,9
1956,2,0,0,1,23.78,27.275,49,8.9981,244,5,5,10
1957,2,0,0,1,23.78,27.275,49,6.0032,340,5,5,11
1958,2,0,0,1,24.6,31.06,46,6.0032,382,5,5,12
1959,2,0,0,1,24.6,31.06,49,8.9981,390,5,5,13
1960,2,0,0,1,24.6,31.06,49,0.0,366,5,5,14
1961,2,0,0,1,24.6,31.06,49,0.0,358,5,5,15
1962,2,0,0,1,24.6,31.06,46,7.0015,385,5,5,16
1963,2,0,0,3,23.78,27.275,49,19.0012,351,5,5,17
1964,2,0,0,1,23.78,27.275,49,0.0,268,5,5,18
1965,2,0,0,1,22.96,26.515,64,0.0,239,5,5,19
1966,2,0,0,1,21.32,25.0,77,8.9981,174,5,5,20
1967,2,0,0,1,21.32,25.0,77,6.0032,127,5,5,21
1968,2,0,0,1,20.5,24.24,88,6.0032,115,5,5,22
1969,2,0,0,1,18.86,22.725,88,6.0032,50,5,5,23
1970,2,0,1,1,18.86,22.725,82,6.0032,53,5,5,0
1971,2,0,1,1,18.04,21.97,88,0.0,33,5,5,1
1972,2,0,1,1,18.04,21.97,94,0.0,8,5,5,2
1973,2,0,1,1,18.86,22.725,82,6.0032,7,5,5,3
1974,2,0,1,1,17.22,21.21,82,11.0014,4,5,5,4
1975,2,0,1,1,17.22,21.21,77,11.0014,23,5,5,5
1976,2,0,1,1,18.04,21.97,72,16.9979,89,5,5,6
1977,2,0,1,1,19.68,23.485,63,16.9979,237,5,5,7
1978,2,0,1,1,21.32,25.0,55,15.0013,374,5,5,8
1979,2,0,1,1,22.14,25.76,56,11.0014,178,5,5,9
1980,2,0,1,1,22.96,26.515,52,12.998,119,5,5,10
1981,2,0,1,1,24.6,31.06,46,15.0013,125,5,5,11
1982,2,0,1,1,24.6,31.06,43,12.998,195,5,5,12
1983,2,0,1,1,25.42,31.06,38,19.0012,174,5,5,13
1984,2,0,1,1,25.42,31.06,41,15.0013,162,5,5,14
1985,2,0,1,1,25.42,31.06,41,15.0013,199,5,5,15
1986,2,0,1,1,26.24,31.06,38,15.0013,304,5,5,16
1987,2,0,1,1,25.42,31.06,38,16.9979,598,5,5,17
1988,2,0,1,1,25.42,31.06,38,19.9995,524,5,5,18
1989,2,0,1,1,23.78,27.275,43,12.998,384,5,5,19
1990,2,0,1,1,22.14,25.76,49,12.998,239,5,5,20
1991,2,0,1,1,21.32,25.0,59,8.9981,156,5,5,21
1992,2,0,1,1,21.32,25.0,68,6.0032,116,5,5,22
1993,2,0,1,1,20.5,24.24,68,6.0032,61,5,5,23
1994,2,0,1,1,19.68,23.485,63,0.0,18,5,5,0
1995,2,0,1,1,18.86,22.725,59,6.0032,15,5,5,1
1996,2,0,1,1,18.04,21.97,58,8.9981,5,5,5,2
1997,2,0,1,1,18.04,21.97,54,12.998,4,5,5,3
1998,2,0,1,1,17.22,21.21,62,16.9979,2,5,5,4
1999,2,0,1,1,16.4,20.455,66,15.0013,29,5,5,5
2000,2,0,1,1,17.22,21.21,67,8.9981,112,5,5,6
2001,2,0,1,2,18.04,21.97,62,8.9981,314,5,5,7
2002,2,0,1,2,20.5,24.24,51,7.0015,425,5,5,8
2003,2,0,1,2,21.32,25.0,48,7.0015,205,5,5,9
2004,2,0,1,2,22.96,26.515,37,6.0032,127,5,5,10
2005,2,0,1,2,22.96,26.515,43,8.9981,125,5,5,11
2006,2,0,1,2,24.6,31.06,38,0.0,217,5,5,12
2007,2,0,1,2,25.42,31.06,38,16.9979,202,5,5,13
2008,2,0,1,2,25.42,31.06,33,0.0,176,5,5,14
2009,2,0,1,2,26.24,31.06,33,6.0032,180,5,5,15
2010,2,0,1,1,27.06,31.06,31,7.0015,327,5,5,16
2011,2,0,1,1,26.24,31.06,33,0.0,611,5,5,17
2012,2,0,1,1,26.24,31.06,29,8.9981,550,5,5,18
2013,2,0,1,1,24.6,31.06,43,15.0013,434,5,5,19
2014,2,0,1,1,22.14,25.76,60,8.9981,291,5,5,20
2015,2,0,1,1,22.14,25.76,52,0.0,203,5,5,21
2016,2,0,1,1,21.32,25.0,55,7.0015,150,5,5,22
2017,2,0,1,2,21.32,25.0,59,8.9981,81,5,5,23
2018,2,0,1,2,21.32,25.0,55,8.9981,38,5,5,0
2019,2,0,1,2,20.5,24.24,59,7.0015,20,5,5,1
2020,2,0,1,1,21.32,25.0,59,0.0,10,5,5,2
2021,2,0,1,1,20.5,24.24,63,15.0013,3,5,5,3
2022,2,0,1,2,19.68,23.485,88,8.9981,2,5,5,4
2023,2,0,1,1,18.86,22.725,88,8.9981,20,5,5,5
2024,2,0,1,1,18.86,22.725,82,8.9981,99,5,5,6
2025,2,0,1,1,19.68,23.485,72,12.998,318,5,5,7
2026,2,0,1,1,19.68,23.485,77,16.9979,442,5,5,8
2027,2,0,1,1,21.32,25.0,72,8.9981,203,5,5,9
2028,2,0,1,1,22.14,25.76,68,6.0032,154,5,5,10
2029,2,0,1,1,22.96,26.515,64,6.0032,141,5,5,11
2030,2,0,1,1,24.6,31.06,56,0.0,226,5,5,12
2031,2,0,1,1,25.42,31.06,50,0.0,193,5,5,13
2032,2,0,1,1,25.42,31.06,53,6.0032,177,5,5,14
2033,2,0,1,1,26.24,31.06,41,0.0,179,5,5,15
2034,2,0,1,1,27.06,31.06,39,0.0,289,5,5,16
2035,2,0,1,1,26.24,31.06,47,7.0015,259,5,5,17
2036,2,0,1,1,25.42,31.06,50,19.9995,274,5,5,18
2037,2,0,1,1,22.96,26.515,52,8.9981,401,5,5,19
2038,2,0,1,1,22.14,25.76,64,8.9981,273,5,5,20
2039,2,0,1,1,22.14,25.76,60,0.0,234,5,5,21
2040,2,0,1,1,20.5,24.24,72,16.9979,146,5,5,22
2041,2,0,1,1,18.86,22.725,88,16.9979,81,5,5,23
2042,2,0,1,2,18.86,22.725,88,15.0013,44,5,5,0
2043,2,0,1,1,18.86,22.725,88,15.0013,17,5,5,1
2044,2,0,1,1,18.04,21.97,94,12.998,15,5,5,2
2045,2,0,1,1,18.04,21.97,88,8.9981,5,5,5,3
2046,2,0,1,1,17.22,21.21,94,0.0,6,5,5,4
2047,2,0,1,1,17.22,21.21,94,8.9981,29,5,5,5
2048,2,0,1,1,18.04,21.97,88,0.0,112,5,5,6
2049,2,0,1,1,18.86,22.725,88,8.9981,297,5,5,7
2050,2,0,1,1,19.68,23.485,82,12.998,421,5,5,8
2051,2,0,1,2,20.5,24.24,77,19.0012,212,5,5,9
2052,2,0,1,2,22.14,25.76,68,15.0013,147,5,5,10
2053,2,0,1,1,23.78,27.275,60,15.0013,179,5,5,11
2054,2,0,1,1,23.78,27.275,60,15.0013,207,5,5,12
2055,2,0,1,2,25.42,31.06,57,19.9995,218,5,5,13
2056,2,0,1,2,25.42,30.305,61,15.0013,191,5,5,14
2057,2,0,1,2,26.24,31.06,53,16.9979,217,5,5,15
2058,2,0,1,2,26.24,31.06,57,16.9979,288,5,5,16
2059,2,0,1,2,26.24,31.06,57,12.998,594,5,5,17
2060,2,0,1,1,25.42,30.305,69,15.0013,527,5,5,18
2061,2,0,1,2,24.6,30.305,64,12.998,364,5,5,19
2062,2,0,1,1,24.6,30.305,64,12.998,276,5,5,20
2063,2,0,1,1,22.96,26.515,83,8.9981,223,5,5,21
2064,2,0,1,1,22.14,25.76,83,12.998,172,5,5,22
2065,2,0,1,2,22.14,25.76,77,12.998,103,5,5,23
2066,2,0,1,2,21.32,25.0,83,11.0014,52,5,5,0
2067,2,0,1,1,21.32,25.0,83,11.0014,20,5,5,1
2068,2,0,1,2,20.5,24.24,88,8.9981,11,5,5,2
2069,2,0,1,2,20.5,24.24,88,8.9981,4,5,5,3
2070,2,0,1,3,20.5,24.24,88,11.0014,5,5,5,4
2071,2,0,1,2,20.5,24.24,88,12.998,25,5,5,5
2072,2,0,1,3,20.5,24.24,88,8.9981,82,5,5,6
2073,2,0,1,3,20.5,24.24,88,11.0014,157,5,5,7
2074,2,0,1,2,20.5,24.24,88,12.998,387,5,5,8
2075,2,0,1,2,20.5,24.24,88,12.998,233,5,5,9
2076,2,0,1,2,21.32,25.0,83,8.9981,130,5,5,10
2077,2,0,1,2,21.32,25.0,83,11.0014,146,5,5,11
2078,2,0,1,2,21.32,25.0,88,12.998,223,5,5,12
2079,2,0,1,2,21.32,25.0,88,26.0027,226,5,5,13
2080,2,0,1,2,21.32,25.0,87,19.0012,190,5,5,14
2081,2,0,1,2,21.32,25.0,88,11.0014,198,5,5,15
2082,2,0,1,2,21.32,25.0,88,8.9981,300,5,5,16
2083,2,0,1,3,21.32,25.0,88,11.0014,491,5,5,17
2084,2,0,1,3,21.32,25.0,88,11.0014,398,5,5,18
2085,2,0,1,2,21.32,25.0,83,12.998,270,5,5,19
2086,2,0,1,2,21.32,25.0,83,8.9981,152,5,5,20
2087,2,0,1,2,21.32,25.0,84,11.0014,154,5,5,21
2088,2,0,1,2,21.32,25.0,83,15.0013,132,5,5,22
2089,2,0,1,3,20.5,24.24,88,11.0014,119,5,5,23
2090,2,0,0,2,20.5,24.24,88,8.9981,102,5,5,0
2091,2,0,0,2,20.5,24.24,88,8.9981,82,5,5,1
2092,2,0,0,2,20.5,24.24,88,8.9981,52,5,5,2
2093,2,0,0,2,20.5,24.24,88,8.9981,35,5,5,3
2094,2,0,0,2,20.5,24.24,82,11.0014,5,5,5,4
2095,2,0,0,2,20.5,24.24,82,7.0015,14,5,5,5
2096,2,0,0,2,20.5,24.24,88,7.0015,11,5,5,6
2097,2,0,0,3,19.68,23.485,100,0.0,32,5,5,7
2098,2,0,0,3,20.5,24.24,94,0.0,88,5,5,8
2099,2,0,0,2,21.32,25.0,94,6.0032,100,5,5,9
2100,2,0,0,2,21.32,25.0,94,11.0014,167,5,5,10
2101,2,0,0,2,21.32,25.0,94,8.9981,279,5,5,11
2102,2,0,0,3,21.32,25.0,100,6.0032,279,5,5,12
2103,2,0,0,3,21.32,25.0,100,6.0032,248,5,5,13
2104,2,0,0,2,22.14,25.76,94,8.9981,216,5,5,14
2105,2,0,0,2,22.14,25.76,94,11.0014,294,5,5,15
2106,2,0,0,2,22.14,25.76,94,12.998,295,5,5,16
2107,2,0,0,2,22.96,26.515,88,12.998,272,5,5,17
2108,2,0,0,2,22.96,26.515,88,15.0013,304,5,5,18
2109,2,0,0,3,22.14,25.76,94,8.9981,248,5,5,19
2110,2,0,0,3,22.14,25.76,94,8.9981,157,5,5,20
2111,2,0,0,3,22.14,25.76,94,15.0013,59,5,5,21
2112,2,0,0,3,22.14,25.76,94,11.0014,26,5,5,22
2113,2,0,0,3,21.32,25.0,100,12.998,44,5,5,23
2114,2,0,0,2,21.32,25.0,100,0.0,39,5,5,0
2115,2,0,0,2,21.32,25.0,100,7.0015,47,5,5,1
2116,2,0,0,2,21.32,25.0,100,8.9981,50,5,5,2
2117,2,0,0,2,21.32,25.0,100,0.0,32,5,5,3
2118,2,0,0,2,21.32,25.0,100,0.0,13,5,5,4
2119,2,0,0,3,21.32,25.0,100,7.0015,14,5,5,5
2120,2,0,0,2,21.32,25.0,100,8.9981,17,5,5,6
2121,2,0,0,2,21.32,25.0,100,8.9981,42,5,5,7
2122,2,0,0,2,22.14,25.76,94,8.9981,70,5,5,8
2123,2,0,0,1,23.78,27.275,83,16.9979,134,5,5,9
2124,2,0,0,1,23.78,27.275,83,15.0013,226,5,5,10
2125,2,0,0,1,24.6,28.79,78,15.0013,322,5,5,11
2126,2,0,0,1,25.42,29.545,73,19.9995,367,5,5,12
2127,2,0,0,1,25.42,29.545,73,19.0012,456,5,5,13
2128,2,0,0,1,26.24,30.305,73,12.998,437,5,5,14
2129,2,0,0,1,27.06,31.06,69,16.9979,459,5,5,15
2130,2,0,0,1,26.24,30.305,69,16.9979,440,5,5,16
2131,2,0,0,3,22.96,26.515,78,23.9994,392,5,5,17
2132,2,0,0,1,22.96,26.515,78,16.9979,237,5,5,18
2133,2,0,0,1,22.96,26.515,83,7.0015,231,5,5,19
2134,2,0,0,1,22.14,25.76,88,0.0,191,5,5,20
2135,2,0,0,1,22.14,25.76,88,0.0,151,5,5,21
2136,2,0,0,1,22.96,26.515,83,0.0,117,5,5,22
2137,2,0,0,1,22.14,25.76,88,15.0013,69,5,5,23
2138,2,0,1,1,21.32,25.0,94,7.0015,38,5,5,0
2139,2,0,1,1,21.32,25.0,94,8.9981,14,5,5,1
2140,2,0,1,1,20.5,24.24,100,6.0032,13,5,5,2
2141,2,0,1,1,20.5,24.24,94,11.0014,4,5,5,3
2142,2,0,1,1,20.5,24.24,100,8.9981,6,5,5,4
2143,2,0,1,1,20.5,24.24,93,12.998,21,5,5,5
2144,2,0,1,1,21.32,25.0,88,11.0014,104,5,5,6
2145,2,0,1,1,21.32,25.0,83,19.0012,272,5,5,7
2146,2,0,1,1,22.96,26.515,73,19.9995,394,5,5,8
2147,2,0,1,1,24.6,29.545,69,12.998,194,5,5,9
2148,2,0,1,1,25.42,30.305,65,6.0032,112,5,5,10
2149,2,0,1,1,26.24,31.06,57,0.0,185,5,5,11
2150,2,0,1,1,27.06,31.06,54,6.0032,209,5,5,12
2151,2,0,1,1,27.88,31.82,51,0.0,214,5,5,13
2152,2,0,1,1,27.88,31.82,51,0.0,193,5,5,14
2153,2,0,1,1,29.52,33.335,51,0.0,165,5,5,15
2154,2,0,1,3,24.6,28.79,78,16.9979,226,5,5,16
2155,2,0,1,1,23.78,27.275,88,15.0013,274,5,5,17
2156,2,0,1,3,23.78,27.275,83,12.998,453,5,5,18
2157,2,0,1,1,23.78,27.275,83,16.9979,308,5,5,19
2158,2,0,1,1,23.78,27.275,83,0.0,198,5,5,20
2159,2,0,1,1,23.78,27.275,83,0.0,177,5,5,21
2160,2,0,1,1,22.96,26.515,88,6.0032,127,5,5,22
2161,2,0,1,1,22.96,26.515,88,6.0032,57,5,5,23
2162,2,0,1,2,22.96,26.515,88,0.0,31,5,5,0
2163,2,0,1,3,22.96,26.515,88,0.0,13,5,5,1
2164,2,0,1,3,22.96,26.515,88,0.0,8,5,5,2
2165,2,0,1,3,22.14,25.76,94,16.9979,4,5,5,3
2166,2,0,1,3,22.14,25.76,94,16.9979,4,5,5,4
2167,2,0,1,3,21.32,25.0,94,16.9979,22,5,5,5
2168,2,0,1,3,21.32,25.0,94,16.9979,49,5,5,6
2169,2,0,1,2,21.32,25.0,94,16.9979,151,5,5,7
2170,2,0,1,2,21.32,25.0,94,19.9995,347,5,5,8
2171,2,0,1,2,22.14,25.76,88,16.9979,207,5,5,9
2172,2,0,1,3,22.14,25.76,88,16.9979,104,5,5,10
2173,2,0,1,2,22.96,26.515,83,27.9993,130,5,5,11
2174,2,0,1,3,22.96,26.515,83,27.9993,153,5,5,12
2175,2,0,1,2,22.96,26.515,88,22.0028,172,5,5,13
2176,2,0,1,1,25.42,29.545,73,31.0009,184,5,5,14
2177,2,0,1,1,25.42,30.305,69,30.0026,210,5,5,15
2178,2,0,1,1,25.42,30.305,61,22.0028,290,5,5,16
2179,2,0,1,1,25.42,30.305,65,27.9993,604,5,5,17
2180,2,0,1,1,24.6,29.545,69,19.9995,480,5,5,18
2181,2,0,1,1,24.6,29.545,69,16.9979,349,5,5,19
2182,2,0,1,1,23.78,27.275,83,27.9993,283,5,5,20
2183,2,0,1,1,22.14,25.76,88,16.9979,174,5,5,21
2184,2,0,1,2,22.14,25.76,88,19.0012,98,5,5,22
2185,2,0,1,2,22.14,25.76,88,16.9979,56,5,5,23
2186,2,0,1,2,22.14,25.76,88,15.0013,23,5,5,0
2187,2,0,1,2,22.14,25.76,88,16.9979,12,5,5,1
2188,2,0,1,3,21.32,25.0,94,15.0013,6,5,5,2
2189,2,0,1,3,21.32,25.0,94,19.9995,9,5,5,3
2190,2,0,1,3,21.32,25.0,94,19.9995,3,5,5,4
2191,2,0,1,1,21.32,25.0,100,15.0013,9,5,5,5
2192,2,0,1,1,21.32,25.0,100,8.9981,101,5,5,6
2193,2,0,1,1,22.14,25.76,88,12.998,274,5,5,7
2194,2,0,1,1,22.96,26.515,88,19.0012,453,5,5,8
2195,2,0,1,3,22.96,26.515,83,16.9979,202,5,5,9
2196,2,0,1,3,22.14,25.76,88,19.0012,106,5,5,10
2197,2,0,1,2,22.14,25.76,94,6.0032,23,5,5,11
2198,2,0,1,1,22.96,26.515,94,19.9995,54,5,5,12
2199,2,0,1,2,22.96,26.515,83,22.0028,122,5,5,13
2200,2,0,1,2,23.78,27.275,78,19.0012,138,5,5,14
2201,2,0,1,1,24.6,28.79,78,16.9979,167,5,5,15
2202,2,0,1,1,24.6,29.545,73,12.998,294,5,5,16
2203,2,0,1,1,24.6,29.545,69,8.9981,565,5,5,17
2204,2,0,1,1,24.6,29.545,73,15.0013,489,5,5,18
2205,2,0,1,3,22.96,26.515,88,8.9981,331,5,5,19
2206,2,0,1,3,22.96,26.515,88,8.9981,213,5,5,20
2207,2,0,1,1,21.32,25.0,88,0.0,85,5,5,21
2208,2,0,1,1,21.32,25.0,83,0.0,117,5,5,22
